"id","author","link_p","title","middle_data","attributes","link_web"
74,"| 袁耀坤 | 18-04-2023 15:19 |","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3507690/tbbog_1024.jpg","TVB 多媒體平台 「Big Big Channel」 5 月停止服務","TVB 旗下多媒體網絡平台「Big Big Channel」今日（18日）於官方網頁上宣布將於 5 月 2 日起停止服務，並向用戶多年來的支持致謝。平台推出 5 年至今，曾製作不少宣傳或特備節目，包括「TVB 50 周年 big big 戲劇列陣」、「big big channel 大公司周年慶」等，亦曾製作網絡劇「降魔的番外篇 - 首部曲」、「西遊之八戒與沙僧」。

無綫電視於 2017 年推出網絡平台「Big Big Channel」，宣稱是一個集傳統電視、手機應用程式、社交平台於一身的多媒體平台，由全台藝人及中日韓台網絡紅人共同合作和參與，其中一大目標是將有關人士化身為 Big Big Channel 的 KOL，透過平台透過直播及拍攝影片，並且 24 小時播放，提供娛樂和資訊節目。","Net","/wbase/74"
75,"| 袁耀坤 | 18-04-2023 13:42 | ","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3507610/carog1_1024.jpg","電動車充電徵費提前上路 政府停車場最快下半年實施","電動車是時下代步工具的潮流，也有不少市民看中電動車節能的賣點而購置。環境及生態局宣布最快下半年在政府停車場實施電動車充電徵費，並分階段在多個政府公共停車場設置自助繳費機。

環境及生態局宣布電動車充電徵費計劃最快下半年在政府停車場率先實施，而自助繳費機等相關配套也於今年上半年開始分階段在多個政府公共停車場設置，首階段工程已於葵芳停車場展開，預計上半年可進行測試。有立法會議員建議，收費水平應訂在每度電兩元左右。

議員倡每度電收 HK$2
此外，為進一步提升新建私人樓宇停車位的充電設施數目，政府正修訂《香港規劃標準與準則》及與計算寬免總樓面面積有關的「作業備考」，以訂明未來新建樓宇範圍內的所有私家車、電單車及輕型貨車停車位，都必須提供電動車中速充電器，預計今年內完成修訂。","Net","/wbase/75"
76,"| 袁耀坤 | 17-04-2023 19:13 | ","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3506713/ogik2_1024.jpg","優質家居兼顧電競體驗 全新 IKEA 電競家品限時 6 折","$3,000 元消費劵可以點用？想添置傢具又想升級電競裝備？近日， IKEA 推出三款電競家品—HUVUDSPELARE 電競檯、STYRSPEL 電競椅和 LÅNESPELARE 電競滑鼠墊，全部都經過升級改良，更有限時優惠，馬上看內文了解更多產品詳情和折扣！

IKEA 近日推出三款電競家品，包括電競檯、電競椅等產品，不但符合人體工學 ，而且外型設計時尚簡約，易於擺放。STYRSPEL 電競椅只售 HK$1,990，而HUVUDSPELARE 電競檯亦只售 HK$799。

產品設計詳情：

首先要介紹的是STYRSPEL 電競椅，一張符合人體工學，能讓用家享受遊戲之餘，確保腰脊健康。STYRSPEL 電競椅有 4 款顏色選擇。其網櫈設計能讓用戶長時間坐着仍然保持透氣，體感舒適，而椅背傾斜度、頭枕高度、 座位深度都可以配合身體移動調校，扶手同靠背連成一體，會一齊傾斜。 

另外，HUVUDSPELARE 電競檯亦擁用時尚設計和外型、易於用家擺放。寬大檯面和堅固支撐可容納各種電玩裝備，而且電競桌配備耳機掛鉤和電線袋，方便用家收納電線。

最後要介紹的LÅNESPELARE 電競滑鼠墊同樣設計低調型格。滑鼠墊採用平滑面料，用家能精準控制滑鼠，特別適合需要迅速作出反應的電競遊戲。此外，滑鼠墊以橡膠底層固定位置，不會隨便移動。

4 月 14 至 23 日期間， yuu 會員購買指定電競傢俬更享有 6 折優惠，包括 UTESPELARE 電競椅和電競檯。","Net","/wbase/76"
77,"| 周傳禮 | 17-04-2023 02:52 |","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3506393/20230417_AIR_a01_1024.jpg","CSL Mobile 推消費券精彩優惠！部分 Apple 產品最高達 5 折","CSL Mobile 宣布推出三大消費券優惠，包括每週限量激減產品最高 5 折（包括 Apple 產品）、於指定點以消費券支付指定產品最多減 HK$500、又或登記 5G 家居寬頻服務計劃即送 5G OPPO Router。

優惠一：每週限量激減優惠
由即日起連續三個星期，csl 網店會提供快閃限定產品優惠，多款指定 Apple 系列產品會於首星期最出售，至於超過 5 折優惠基本都是配件。其餘三星亦有其他豐富優惠，包括 Sony、Huawei、Samsung、Dyson 等等。另客戶只要以 Tap & Go 支付，更可享額外 100 Club 積分。以下為部分折扣優惠。


優惠二：1O1O Center 及 csl 專門店限定
於指定 1O1O Center 或 csl 專門店單筆選購淨機產品滿指定金額，可獲得最多即減 HK$500，產品包括：iPhone 14 Pro Max 512GB、Apple Watch Ultra GPS + 流動網絡，49mm 鈦金屬錶殼配錶帶/手環、Xiaomi 13 Pro (12GB+256GB)、Samsung Galaxy Buds2 Pro 智能降噪耳機等。如使用使用 Tap & Go 的「Go QR」付款，更可額外獲贈一張港幣 100 元現金券於下次在指定 1O1O Center 或 csl 專門店購物使用。

優惠三：消費券限定 5G 家居寬頻服務計劃 
客戶只需以港幣 3,000 元選購消費券限定 5G 家居寬頻服務計劃，即送價值 HK$2,999 的  OPPO 5G CPE T2 路由器連 10 個月承諾期之指定 5G 家居寬頻服務。計劃包括承諾期內每月 250GB 本地數據、承諾期內享用 Now 精選組合服務及 NETVIGATOR SHiELD，總值高達港幣 5,500 元 。提提大家，優惠將豁免每月港幣 18 元行政費。

","Net","/wbase/77"
78,"| 黃俊翔 | 17-04-2023 00:33 | ","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3506390/2304157ac01_1024.jpg","Acer 推出消費券優惠 買機即送 $3,000 回贈","2023 年消費券第一期正式發放，首輪先派 $3,000，各大品牌的消費券優惠亦陸續出爐。今次 Acer 網店為迎接消費券，推出回贈優惠，買機即送 $3,000 電子優惠券，若選購指定型號，更多送 3 個月保養。

今次 Acer 網店的消費券優惠，購買任何產品滿 $3,000，即可獲贈 $3,000 網店消費券留待下次使用，不過並非一次性回贈，將分為兩期各 $1,500，在組合方面包括 $500 桌上電腦；$500 筆電；$150 螢幕 (價格高於 $2,000 方可使用)；$300 Acerpure 產品 (不包括濾芯)；$50 品牌配件。在使用期方面，第一期可在 4 月 16 日至 7 月 31 日使用，而第二期電子現金券，則可在 8 月 1 日至 10 月 31 日使用。在機款選擇方面，現時網店有多款 13 代新機可供選擇，以下列出 3 款產品讓大家參考。

暢快打機
Predator Helios 16 
PH16-71-74G7


喜歡打機的朋友可考慮最新一代 Predator Helios 16，它配備最新 Intel i7 處理器以及 RTX 4070 顯示卡，還設有 100% DCI-P3 色域的屏幕，遊玩大作時兼備畫質與流暢性。

•    Intel Core i7-13700HX 
•    Windows 11 Home
•    NVIDIA® GeForce RTX 4070 8G-GDDR6
•    16"" WQXGA 240Hz DCI-P3 100%, 2560 x1600, 500 nits
•    16 GB DDR5
•    1 TB PCIe NVMe SSD

售價：$16,498

輕觸便攜
Swift Go
SFG14-71T-53PT

全新 Acer Swift Go 是一款輕薄文書機，它配備全新 13 代處理器，採用 2.8K OLED 輕觸式屏幕，無論辦公或者睇戲娛樂，都能夠提供細緻畫質，以及靈活操作體驗。


•    Intel® Core™ i5-13500H 
•    Windows 11 Home
•    Intel® Iris® Xe Graphics
•    14"" 2.8K OLED SlimBezel Adobe 100%, WQXGA+ 2880 x 1800, DCI-P3 100%
•    16 GB LPDDR5
•    512GB PCIe NVMe SSD

售價：$8,498

性價比高
Acer Aspire 7
A715-76G-58HZ

Acer Aspire 7 屬於高性價比的機款，配備 RTX 3050 顯示卡，有一定的立體運算效能，無論是影音娛樂，以至是一般打機需求都能夠任勝。


•    Intel® Core™ i5 12450H
•    Windows 11 Home
•    NVIDIA® GeForce RTX™ 3050 4G-GDDR6
•    15.6"" FHD IPS SlimBezel
•    16GB DDR4 Ram
•    512GB PCIe NVMe SSD     

售價：$6,998","Net","/wbase/78"
79,"| 李兆城 | 16-04-2023 22:21 |","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3506294/a2_1024.jpg","消費券抵玩寬頻 1000M 光纖月費 HK＄56 加多 HK＄22 升級 2 x 1000M","消費券今日（4 月 16 日）正式派發，電訊商也推出消費券寬頻優惠吸客。1000M 光纖寬頻月費只需 HK$56，若家中多人使用，玩 2 x 1000M 亦只需 HK$78，吸引力高。

有線寬頻 i-Cable 的消費券寬頻 Plan，「入門版」有 HK$49 月費的 200M，不過並非光纖寬頻，而是舊式的 DOCSIS 3.0 技術，大廈共享下載 200Mbps / 上載10Mbps。因此選 1000M 光纖寬頻月費 HK$56、或 2 x 1000M 光纖寬頻月費 HK$78 更吸引。

要留意的是，此 Plan 須簽約 36 個月，登記時繳付首月月費，而第 2 個月便要一次過繳付餘下 35 個月的月費。","Net","/wbase/79"
80,"| ezone.hk | 16-04-2023 18:04 | ","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3506142/a3_1024.jpg","消費券著數 官網入手 Apple 產品 限時 5％ 現金回贈","消費券今日（4 月 16 日）正式派發，不少商戶、商場也推出不同優惠吸引消費。如選擇網購的話，經 Shopback 在 Apple 官網購物，限時回贈 5%，iPhone、iPad、MacBook 一樣有得回贈。

在 Shopback 註冊帳戶後，經當中的連結進入 Apple 香港官網如常購物、結帳，待訂單完成及商戶確認回贈後即享 ShopBack 現金回贈，帳戶滿 HK$50 即可將金額提取至銀行帳戶。

4 月 16 日至 17 日：Apple 官網消費回贈 5%
4 月 18 日至 19 日：Apple 官網消費回贈 3.5%

符合條件的客戶在 30 天內最多可購買兩部 iPhone，並且最多可購買 5 件除 iPhone之外的 Apple Store 同類產品；不符合現金回贈要求的商品包括：Mac mini (M2、M2 Pro晶片)、MacBook Pro 14 吋及 16 吋(M2 Pro、M2 Max晶片)、 Apple Pro Display XDR、 Apple 禮品卡、iTunes、Bose 產品、Apple Trade In 換購計劃、Apple 開發者計劃、AppleCare+ 月費計劃.

Shopback 是 2014 年在新加坡創立的網購現金回贈平台，於去年 7 月中在香港正式上線。立即下載 ShopBack，輸入邀請碼【ULIFESTYLE30】即可獲得$30 現金回贈","Net","/wbase/80"
81,"| 賴立賢 | 16-04-2023 13:09 | ","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3505310/ssccccc_1024.jpeg","全新中澳台三地上網卡登場！15 日任用‧FUP 有賣點！","Lucky Sim 姊妹品牌 Lucky 2 推出一款 15 日任用中國、台灣及澳門三地區共用數據上網卡，主打簡單易用，沒有任何限制及複雜設定，不限於使用社交媒體，而且即插即用，更在 FUP 上有一大賣點。

Lucky Sim 姊妹品牌 Lucky 2 推出這款 15 日任用中國、台灣及澳門三地區共用數據上網卡，提供中國、台灣及澳門三地，最高 42Mbps 速度，並設有 7GB FUP (Fair Usage Policy) 公平使用政策，當數據用量超過 7GB 時，就會限速。不過，Lucky 2 15 日任用中國、台灣及澳門三地區共用數據上網卡，在使用完 7GB 高速數據後，FUP 限速為 512Kbps，而較其他品牌的 128Kbps 或 256Kbps 快上不少，基本上仍足夠使用 Google Maps、WhatsApp Call 等應用。現時，這張 Lucky 2 15 日任用中國、台灣及澳門三地區共用數據上網卡，網店賣緊 HK$75 包平郵，算是合理定價。","Net","/wbase/81"
82,"| 黃俊翔 | 15-04-2023 22:13 | ","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3505000/3505983/2304157kt01_1024.jpg","美團擬下月正式登錄香港 已廣招車手名叫 KeeTa","現時香港的外賣速遞越來越普遍，除了大集團之外，隨著使用外賣 App 的用戶增加，一般街坊小店都有加入外賣平台。近日，網上便流傳內地外賣平台龍頭美團，將會正式進軍香港市場。

美團現時是內地最大的外賣平台之一，雖然是在香港上市的公司，卻一直未有香港的服務。近日，在外賣速遞員群組當中，便有人分享一張美團招攬車手的截圖，圖中可見該公司將舉行多場簡介會，每場有數十個名額早已爆滿，而且要求車手的電單車行車證，不得早於 5 月 15 日過期，相信在下月便會正式展開服務。

此外，據有參與簡介會的網友在 Fb 的《香港外賣及速遞平台綜合交流群》群組分享，美團港版 App 名為 KeeTa，而且有人在 4 月 15 日，已發現有旺角區的更期可以申請，而另一名參與的外賣員，更指自己從 KeeTa 接了送遞 KFC 的訂單。相信目前該公司已經在實際測試香港區送餐服務，下月正式登場的機會極大。當然，作為一般用戶，最關心的肯定是是否有優惠，屆時 ezone.hk 會為大家跟進報道。","Net","/wbase/82"
83,"| 袁耀坤 | 15-04-2023 14:06 | ","https://resource01-proxy.ulifestyle.com.hk/res/v3/image/content/3500000/3504062/124_1024.jpg","2023 消費劵大獎賞！ 電器幫過萬件科技產品低至3折！【附即減優惠碼】","2023 消費劵尚有一個星期就會派發！電器幫 ElecBoy 將會推出手機電器產品 3 折優惠，更有 $1 快閃搶購活動，馬上看內文了解更多優惠產品和折扣！

電器幫將於 4 月 16 日至 4 月 30 日期間推出 2023 消費券購物獎賞，包括過萬件產品低至3折、派出總值超過$1,400 優惠券，以及快閃搶購 $1 產品！電器幫亦推出早鳥優惠：於 4 月 11 日至 4 月 15 日期間將派發高達$420 的限量優惠券！買滿指定金額並輸入優惠碼，即可享額外折扣，而且優惠碼同時適用於購買減價產品。

電器幫優惠詳情：
由家庭及廚房電器、電子及電腦產品到個人護理產品等等，均享用 3 折優惠！GoPro HERO11 Black 運動相機只售 HK＄3,301！Logitech MX Master 3S 無線智慧滑鼠只售 HK＄401！

電器幫也將於 4 月 17 日至 30 日期間舉行為期兩星期的「超級閃購週」優惠，每日揀選 30 款產品進行限量購買，而每逢週一至週五更加推出 5 款人氣產品以$1 起發售。活動將於每日早上十時正開始，顧客只需於結帳時輸入指定優惠碼，即有機會以便宜價錢買到產品。優惠產品每日不同，每款限量五件。

最後，電器幫也提供各種送貨方式供顧客選擇，包括OK便利店自取及送貨上門，購物滿$500起，劃一享免運費優惠，最快翌日送貨上門！電器幫支援消費券４大付款工具，包括八達通 Octopus 、支付寶香港AlipayHK、Tap & Go 拍住賞及BoC Pay，同時提供合併付款方式，可選擇不同付款方式完成訂單。","Net","/wbase/83"
